Q_015  CÓDIGO DEL LOTE,Q_016  TIPOLOGÍA DE EDIFICACIÓN,Q_017  NÚMERO DE PISOS,Q_018A1 A1. RESTAURANTE DE COMIDA RÁPIDA,Q_018A2 A2. RESTAURANTE BAR,Q_018A3 A3. RESTAURANTE FAMILIAR,Q_018A4 A4. CAFETERÍA / FUENTE DE SODA,Q_018A5 A5. TIENDA DE ABARROTES,Q_018A6 A6. TIENDA DE COMESTIBLES ESPECIALIZADA,Q_018A7 A7. SUPERMERCADO / MERCADO,Q_018B1 B1. VIVIENDA UNIFAMILIAR,Q_018B2 B2. VIVIENDA MULTIFAMILIAR,Q_018B3 B3. DEPARTAMENTOS,Q_018C1 C1. LICORERÍA,Q_018C2 C2. FARMACIA,Q_018C3 C3. LOCAL ABIERTO 24 HORAS,Q_018C4 C4. OTRO COMERCIO,Q_018C5 C5. GRAN LOCAL COMERCIAL,Q_018NSNA N/S O N/A,Q_018O1 O1. LOTE VACÍO,Q_018O2 O2. OTRO,Q_018R1 R1. ACADEMIA / GIMNASIO,Q_018R2 R2. EQUIPAMIENTO DEPORTIVO,Q_018R3 R3. PLAZA,Q_018R4 R4. PARQUE PRIVADO,Q_018R5 R5. PARQUE PÚBLICO,Q_018S1 S1. BANCO / COOPERATIVA,Q_018S2 S2. HOSPITAL / CLÍNICA,Q_018S3 S3. PROFESIONALES DE LA SALUD,Q_018S4 S4. CULTURAL,Q_018S5 S5. OTRO SERVICIO,Q_018S6 S6. EQUIPAMENTO EDUCATIVO,Q_018S7 S7. TEMPLO,Q_018S8 S8. PARQUEADERO PÚBLICO,Q_018S9 S9. ENTRETENIMIENTO NOCTURNO,Q_019  PUERTAS PEATONALES,Q_020  PUERTAS VEHICULARES,Q_021  RAMPAS VEHICULARES,Q_022  VENTANAS,Q_023  MANTENIMIENTO DE LE EDIFICACIÓN,Q_024  TRANSPARENCIA DEL CERRAMIENTO,Q_025  TIPO DE CERRAMIENTO,Q_026  MEDIDA DEL RETIRO,Q_027  MANTENIMIENTO DEL RETIRO,_index,_parent_index
"4",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3",b,c,na,"0",ns_na,"1335","132"
"15",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",ns_na,c,b,ns_na,ns_na,"1336","133"
"16",b,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,b,"3",ns_na,"1337","133"
"2",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1338","133"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",a,c,na,"0",ns_na,"1339","133"
"3",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1340","133"
"1",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",b,c,na,"0",ns_na,"1341","133"
"12",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2",a,c,na,"0",ns_na,"1342","133"
"13",c,"5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1",a,c,na,"0",ns_na,"1343","133"
"11",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1344","133"
"10",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",a,c,b,"0",ns_na,"1345","133"
"9",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",b,c,na,"0",ns_na,"1346","133"
"8",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1347","133"
"7",c,"3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",b,c,na,"0",ns_na,"1348","133"
"6",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",b,c,na,"0",ns_na,"1349","133"
"5",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",a,c,na,"0",ns_na,"1350","133"
"1",b,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1351","134"
"3",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",ns_na,c,na,ns_na,ns_na,"1352","134"
"2",c,"3","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1353","135"
"4",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1354","135"
"6",b,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0",c,c,b,"+10",b,"1355","135"
"8",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",b,c,na,"0",ns_na,"1356","135"
"10",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1357","135"
"11",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1358","135"
"13",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1359","135"
"14",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",a,c,na,"0",ns_na,"1360","135"
"3",b,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0",a,c,na,"0",ns_na,"1361","135"
"7",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1362","135"
"9",b,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0",b,c,b,"+10",b,"1363","135"
"12",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",b,c,na,"0",ns_na,"1364","135"
"15",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,na,"0",ns_na,"1365","135"
"16",c,"2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",a,c,na,"0",ns_na,"1366","135"
"19",h,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",ns_na,c,a,ns_na,ns_na,"1367","136"
"12",b,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3",b,c,na,"0",ns_na,"1368","136"
"8",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1369","136"
"9",h,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",c,c,na,"0",ns_na,"1370","136"
"7",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,b,b,"0",ns_na,"1371","136"
"4",b,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",b,c,b,"0",ns_na,"1372","136"
"1",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0",b,c,na,"0",ns_na,"1373","136"
"5",b,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,c,na,"0",ns_na,"1374","136"
"10",a,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,b,"4",ns_na,"1375","136"
"11",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1",a,c,na,"0",ns_na,"1376","136"
"13",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1377","136"
"3",c,"2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",a,c,na,"0",ns_na,"1378","136"
"2",c,"2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1379","136"
"20",c,"3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,na,"0",ns_na,"1380","136"
"14",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1381","136"
"15",c,"3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1",a,c,na,"0",ns_na,"1382","136"
"16",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",c,c,na,"0",ns_na,"1383","136"
"17",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1384","136"
"18",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1385","136"
"21",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1386","136"
"5",c,"3","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1",b,c,na,"0",ns_na,"1387","137"
"1",c,"2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",a,c,na,"0",ns_na,"1388","137"
"7",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1389","137"
"4",c,"4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3",b,c,na,"0",ns_na,"1390","137"
"6",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1391","137"
"23",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1392","137"
"18",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1393","137"
"19",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1394","137"
"20",c,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",ns_na,c,na,"0",ns_na,"1395","137"
"21",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","1","2",a,a,b,"7",b,"1396","137"
"15",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",a,c,na,"0",ns_na,"1397","137"
"16",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3",a,c,na,"0",ns_na,"1398","137"
"17",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1399","137"
"14",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1400","137"
"13",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",b,c,na,"0",ns_na,"1401","137"
"2",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",c,c,na,"0",ns_na,"1402","137"
"10",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1403","137"
"9",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,b,"0",ns_na,"1404","137"
"11",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1405","137"
"8",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",b,c,na,"0",ns_na,"1406","137"
"3",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","4",a,c,na,"0",ns_na,"1407","137"
"6",c,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6",b,c,na,"0",ns_na,"1408","138"
"8",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","3",b,c,na,"0",ns_na,"1409","138"
"5",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3",a,c,na,"0",ns_na,"1410","138"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4",c,c,na,"0",ns_na,"1411","138"
"7",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1412","138"
"2",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1413","138"
"3",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1414","138"
"1",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1415","138"
"10",c,"2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1416","138"
"1",c,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1417","139"
"7",c,"4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1418","139"
"8",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","1",a,c,na,"0",ns_na,"1419","139"
"9",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0",a,c,na,"0",ns_na,"1420","139"
"6",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",b,c,na,"0",ns_na,"1421","139"
"10",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0",a,c,na,"0",ns_na,"1422","139"
